id,job_title,location,experience_level,education_level,salary
34092,Qc & Operations,Jakarta,2,Magister,4000000
34282,Bancassurance Life Consultant - (Tasikmalaya),Tasikmalaya,2,Sarjana,4000000
34329,"Guru Bahasa Inggris, Guru Bahasa Indonesia, Guru Bahasa Arab Dan Pai",Jakarta,2,Sarjana,4000000
34375,Bancassurance Life Consultant - (Jakarta Utara),Jakarta,2,Sarjana,4000000
34542,Programmer / Developer,Jawa Barat,2,Sarjana,4000000
34552,Administrasi Dan Accounting,Surabaya,2,Sarjana,4000000
189,Accounting Staff,Jambi,1,Sarjana,4000000
373,Marketing Support Specialist,Bandung,1,Sarjana,4000000
1387,Admin Online Shop,Tangerang,1,Sarjana,4000000
1930,Kitchen Crew,Jakarta,1,Sarjana,4000000
2077,Sales Executive,Jakarta,1,Sarjana,4000000
3380,Teknisi Service Point,Muara Enim,1,Sarjana,4000000
4580,Bancassurance Consultant - Ternate,Ternate,1,Sarjana,4000000
5729,Graphic Designer Dan Video Editing,Jakarta,1,Sarjana,4000000
5906,Food & Baverage Marketing,Surabaya,1,Sarjana,4000000
6566,Sales Executive,Jakarta,1,Sarjana,4000000
7024,Bancassurance Life Consultant - (Purwakarta),Purwakarta,1,Sarjana,4000000
7742,Apoteker,Jawa Tengah,1,Sarjana,4000000
8268,Customer Relation Officer,Surabaya,1,Sarjana,4000000
8670,Kasie She (Pt. Nusira - Sumatera Utara),Medan,1,Sarjana,4000000
10256,Personal Assistant,Malang,1,Sarjana,4000000
10484,Sales,Sulawesi Selatan,1,Sarjana,4000000
11730,Sales Building Material Area Jawa Tengah,Brebes,1,Sarjana,4000000
11850,Medical It Quality Assurance,Jakarta,1,Magister,4000000
12159,Telemarketing,Jakarta,1,Sarjana,4000000
13823,Drafter 2d & 3d,Bali,1,Sarjana,4000000
15596,Digital Advertiser,Jakarta,1,Sarjana,4000000
17205,Teknisi Service Point,Muara Enim,1,Sarjana,4000000
17480,Beautician Therapist,Jakarta,1,Sarjana,4000000
18065,Bancassurance Consultant (Sekayu - Sumatera Selatan),Palembang,1,Sarjana,4000000
18332,Bancassurance Consultant - Subang,Jawa Barat,1,Sarjana,4000000
18418,"Bancassurance Life Consultant - Wonosobo, Pekalongan, Tegal",Pekalongan,1,Sarjana,4000000
18518,Digital Marketing,Sleman,1,Sarjana,4000000
18591,Human Sources - Payroll Specialist,Jakarta,1,Sarjana,4000000
19045,Bancassurance Life Consultant - Solo,Surakarta,1,Sarjana,4000000
19428,Technical Writer,Jawa Barat,1,Sarjana,4000000
20042,Sales,Sulawesi Selatan,1,Sarjana,4000000
22043,"Insurance Specialist (Bandung, Tasikmalaya, Cirebon, Sukabumi)",Jawa Barat,1,Sarjana,4000000
23281,"Bancassurance Life Consultant - (Malang, Lumajang, Probolinggo)",Malang,1,Sarjana,4000000
23907,Project Koordinator/Quality Assurance,Jakarta,1,Sarjana,4000000
24220,Desain Grafis,Sleman,1,Sarjana,4000000
26234,Hrd & Ga Regional,Jakarta,1,Sarjana,4000000
26681,It Trainer,Yogyakarta,1,Sarjana,4000000
26769,Sales & Marketing Garment Accessories,Jawa Barat,1,Sarjana,4000000
27577,Sales & Marketing Garment Accessories,Jawa Barat,1,Sarjana,4000000
27827,Photographer & Video Editor,Jakarta,1,Sarjana,4000000
27923,Hrd & Ga Regional,Jakarta,1,Sarjana,4000000
30336,Insurance Specialist Medan,Medan,1,Sarjana,4000000
31919,Teknisi Service Point,Muara Enim,1,Sarjana,4000000
31940,Japanese Speaker - Assistance,Jakarta,1,Sarjana,4000000
32169,Customer Relations Officer (Bali),Denpasar,1,Sarjana,4000000
32443,Sales Executive,Jakarta,1,Sarjana,4000000
32513,Marketing Specialist,Jakarta,1,Sarjana,4000000
32603,Online / Offline Math And English Teacher (Pinang Ranti / Kebayoran Lama),Jakarta,1,Sarjana,4000000
32740,Auditor,Jakarta,1,Sarjana,4000000
32919,Ticketing,Bandung,1,Sarjana,4000000
32927,Bancassurance Life Consultant - Magelang,Magelang,1,Sarjana,4000000
33222,"Bancassurance Life Consultant - Surabaya, Gresik, Sidoarjo",Gresik,1,Sarjana,4000000
33410,Sales Executive (Denpasar),Denpasar,1,Sarjana,4000000
33519,Sales,Sulawesi Selatan,1,Sarjana,4000000
33803,Bancassurance Life Consultant - (Lampung),Lampung,1,Sarjana,4000000
33952,Data Analyst,Jakarta,1,Sarjana,4000000
34008,Sales,Tangerang,1,Sarjana,4000000
34445,Hrd & Ga Regional,Jakarta,1,Sarjana,4000000
34512,Spg,Jakarta,1,Sarjana,4000000
9946,Accounting Staff,Surabaya,0,Sarjana,4000000
17899,Sales Marketing,Surabaya,0,Sarjana,4000000
28627,Marketing Officer (Medan),Medan,0,Sarjana,4000000
31872,Japanese Speaker - Accounting Staff,Jakarta,0,Sarjana,4000000
33467,Marketing Officer (Makassar),Makassar,0,Sarjana,4000000
23061,Legal Staff,Minahasa,1,Sarjana,3973200
4702,Sales Support,Sumatera Utara,2,Sarjana,3960000
31781,Teknisi Pabrik Es Batu ( Serpong Tangerang ),Tangerang,2,Sarjana,3960000
13703,Admin Sales,Tangerang,1,Sarjana,3960000
18242,Administrasi Staff Di Palembang,Palembang,1,Sarjana,3960000
24153,Driver / Custodian Branch Balikpapan,Balikpapan,0,Sarjana,3960000
33753,Telemarketing,Jakarta,0,Sarjana,3960000
13535,"Teknisi Smartphone (Jakarta, Sukabumi, Cikampek, Karawang, Purwakarta, Bandung, Dan Cirebon)",Jakarta,1,Sarjana,3950000
14421,Area Sales Representative,Denpasar,1,Sarjana,3950000
24206,Area Sales Representative,Denpasar,1,Sarjana,3950000
26991,Area Sales Representative,Denpasar,1,Sarjana,3950000
31923,Area Sales Representative,Denpasar,1,Sarjana,3950000
32871,Area Sales Representative,Denpasar,1,Sarjana,3950000
33761,Staf Administrasi,Surabaya,0,Sarjana,3950000
26091,Sales Driver (Ds Makassar),Makassar,1,Sarjana,3934380
18268,Designer,Jawa Barat,5,Sarjana,3925000
2522,Desk Collection,Jakarta,1,Sarjana,3925000
11006,Admin Pengalaman,Banten,3,Sarjana,3900000
3938,Account Relation Officer,Semarang,2,Sarjana,3900000
11511,Head Admin,Banyuwangi,2,Sarjana,3900000
16598,Driver B1,Tangerang,2,Sarjana,3900000
33011,Desk Collection Staff,Banten,2,Sarjana,3900000
31054,Dispatcher Pln Up3 Barabai,Hulu Sungai Tengah,1,Sarjana,3900000
31287,It Software Developer,Binjai,1,Sarjana,3900000
2387,Sgs 4g Smartfren,Jakarta,0,Sarjana,3900000
10653,Content Designer (Internship),Jakarta,0,Sarjana,3900000
13396,Sgs 4g Smartfren,Jakarta,0,Sarjana,3900000
13878,Sgs 4g Smartfren,Jakarta,0,Sarjana,3900000
17340,Sales Admin (Internship),Jakarta,0,Sarjana,3900000
29077,Sgs 4g Smartfren,Jakarta,0,Sarjana,3900000
32831,Sgs 4g Smartfren,Jakarta,0,Sarjana,3900000
34518,Sgs 4g Smartfren,Jakarta,0,Sarjana,3900000
34584,Sgs 4g Smartfren,Jakarta,0,Sarjana,3900000
6599,"Sales Counter Optik (Kendari, Baubau, Gorontalo, Palu, Makassar)",Kendari,0,Sarjana,3876000
14902,"Sales Counter Optik (Kendari, Baubau, Gorontalo, Palu, Makassar)",Kendari,0,Sarjana,3876000
17213,"Sales Counter Optik (Kendari, Baubau, Gorontalo, Palu, Makassar)",Kendari,0,Sarjana,3876000
18459,"Sales Counter Optik (Kendari, Baubau, Gorontalo, Palu, Makassar)",Kendari,0,Sarjana,3876000
16366,Sales Canvas,Jakarta,3,Sarjana,3875000
20929,Sales Canvas,Jakarta,3,Sarjana,3875000
33740,Graphic Designer,Bandung,1,Sarjana,3875000
26627,It Admin,Surabaya,0,Sarjana,3875000
27277,Qc Incoming,Serang,1,Sarjana,3858000
2731,Sales (Executive & Counter),Badung,1,Sarjana,3857000
20245,Sales (Executive & Counter),Badung,1,Sarjana,3857000
31986,Sales (Executive & Counter),Badung,1,Sarjana,3857000
5812,Admin Logistik,Jakarta,4,Sarjana,3850000
20730,Guru Bimbel Online - Kurikulum Nasional (Smp/Smu),Banten,2,Sarjana,3850000
20632,Interior Project Planner,Bandung,1,Sarjana,3850000
24571,Telemarketing Officer,Jakarta,1,Sarjana,3850000
30003,Staff Autocad Dan Design,Pasuruan,1,Sarjana,3850000
14175,Bancassurance Specialist (Bas) - Jakarta Kemayoran,Cikarang,0,Sarjana,3850000
19652,Admin Marketing Online Shop,Jakarta,0,Sarjana,3840000
10512,Bancassurance Specialist - Jakarta Kota,Jakarta,0,Sarjana,3830000
33826,Admin Medan,Medan,2,Sarjana,3826320
14882,Supervisor Marketing Elektronik (Tarakan),Tarakan,1,Sarjana,3800000
17082,Staf Akunting,Jawa Barat,1,Sarjana,3800000
27862,"Sales Foomee (Lahat, Kayu Agung, Baturaja, Bayuasin)",Sumatera Selatan,1,Sarjana,3773340
2052,Accounting And Tax Staff,Jakarta,3,Sarjana,3750000
7819,Staff Odp,Medan,3,Sarjana,3750000
8599,Store Supervisor - Lampung,Bandar Lampung,3,Sarjana,3750000
10517,Supervisor Sales,Semarang,3,Sarjana,3750000
10911,Admin Produksi Dan Finance,Banten,3,Sarjana,3750000
14242,Sales (Pertanian),Bandung,3,Sarjana,3750000
19438,Sales (Pertanian),Bandung,3,Sarjana,3750000
21925,Accounting & Tax Staff,Surabaya,3,Sarjana,3750000
22869,Sales (Pertanian),Bandung,3,Sarjana,3750000
28806,Branch Manager,Mataram,3,Sarjana,3750000
32000,Gifts Sales Consultant,Jakarta,3,Sarjana,3750000
33542,Production Leader (Commissary) - Padang,Padang,3,Sarjana,3750000
34159,Store Supervisor - Padang,Padang,3,Sarjana,3750000
34492,Telemarketing,Jakarta,3,Sarjana,3750000
6265,"Area Koordinator Lombok, Ntt, Jateng, Jakarta, Jatim",Jawa Timur,2,Sarjana,3750000
7007,Recovery Collector,Manado,2,Sarjana,3750000
9188,It Support,Yogyakarta,2,Sarjana,3750000
9613,Social Media Strategist,Yogyakarta,2,Sarjana,3750000
10524,"Area Koordinator Lombok, Ntt, Jateng, Jakarta, Jatim",Jawa Timur,2,Sarjana,3750000
11565,Staff Senior Keuangan Dan Administrasi,Cianjur,2,Sarjana,3750000
13911,Sales Executive,Jakarta,2,Sarjana,3750000
14159,Staff Barcoding Dan Data Entry,Cikarang,2,Sarjana,3750000
14635,Sales Canvasser,Jawa Timur,2,Sarjana,3750000
14910,Accounting,Tangerang,2,Sarjana,3750000
15967,"Area Koordinator Lombok, Ntt, Jateng, Jakarta, Jatim",Jawa Timur,2,Sarjana,3750000
17410,Apoteker Klinik Estetika,Jakarta,2,Sarjana,3750000
17729,Sales Merchandiser,Medan,2,Sarjana,3750000
19135,Staf Internal Audit & Amu,Surabaya,2,Sarjana,3750000
20732,Research & Development,Bogor,2,Sarjana,3750000
22185,"Area Koordinator Lombok, Ntt, Jateng, Jakarta, Jatim",Jawa Timur,2,Sarjana,3750000
24396,Sales Canvasser,Jawa Timur,2,Sarjana,3750000
24472,Admin Office / Administrasi Perkantoran,Jakarta,2,Sarjana,3750000
25710,Wine Sommelier Staff,Jakarta,2,Sarjana,3750000
26179,Sales Canvasser,Jawa Timur,2,Sarjana,3750000
28680,Admin Pembukuan,Surabaya,2,Sarjana,3750000
31383,Full Stack Wordpress Developer,Jakarta,2,Sarjana,3750000
31901,"Area Koordinator Lombok, Ntt, Jateng, Jakarta, Jatim",Jawa Timur,2,Sarjana,3750000
33008,Lowongan Desainer Interior,Bantul,2,Sarjana,3750000
33833,Sales Canvasser,Jawa Timur,2,Sarjana,3750000
985,Sales Executive (Bandung Area) - Mille Business Solution,Jawa Barat,1,Sarjana,3750000
1172,School Support Officer For Quipper School Premium,Bandung,1,Sarjana,3750000
5546,Multimedia Designer,Bandung,1,Sarjana,3750000
9151,Digital Marketing Specialist,Surabaya,1,Sarjana,3750000
13058,Recruitment Specialist,Malang,1,Sarjana,3750000
13175,"English Teachers Needed For Jember, Sidoarjo, Surabaya. Starting Asap!",Jember,1,Sarjana,3750000
18697,Hrd,Bandung,1,Sarjana,3750000
22333,Workforce Management (Wfm),Semarang,1,Sarjana,3750000
25677,Accounting & Administration Staff,Jakarta,1,Sarjana,3750000
27328,Dokter Hewan,Wonogiri ,1,Sarjana,3750000
28130,Creative Designer Atau Design Grafis,Surabaya,1,Sarjana,3750000
28789,General Affair,Malang,1,Sarjana,3750000
28952,Project Marketing,Makassar,1,Sarjana,3750000
30401,Accounts Receivable Officer (Wfa),Malang,1,Sarjana,3750000
30464,Audit Produksi Dan Operasi,Jawa Timur,1,Sarjana,3750000
31467,B2b School Support Officer,Bandung,1,Sarjana,3750000
31804,School Support Officer For Quipper School Premium,Bandung,1,Sarjana,3750000
31867,B2b School Support Officer,Bandung,1,Sarjana,3750000
31998,Customer Service ( Cs Penjualan Produk ),Jakarta,1,Sarjana,3750000
32630,Legal Staff,Jakarta,1,Sarjana,3750000
33997,Account Manager,Yogyakarta,1,Sarjana,3750000
34275,Illustrator Graphic Designer,Jakarta,1,Sarjana,3750000
34291,Supervisor Singaraja,Bali,1,Sarjana,3750000
34606,Guru Fisika,Jakarta,1,Magister,3750000
34738,Sales,Batam,1,Sarjana,3750000
1612,Desk Collection Jakarta Selatan,Jakarta,0,Sarjana,3750000
4938,"Field Collection Denpasar, Badung, Tabanan, Jembrana, Gianyar",Bali,0,Sarjana,3750000
10178,Teknisi Gas Analyzer,Jakarta,0,Sarjana,3750000
27745,"Field Collection Denpasar, Badung, Tabanan",Bali,0,Sarjana,3750000
32320,Admin Staff,Surabaya,1,Sarjana,3725000
33338,Field Collector Area Yogyakarta,Yogyakarta,2,Sarjana,3720000
7081,Pengawas Proyek Perumahan / Site Supervisor Housing,Surabaya,3,Sarjana,3700000
22394,Staff Gudang (Bandung),Bandung,2,Sarjana,3700000
212,Telemarketing Specialist,Bali,1,Sarjana,3700000
2664,Telemarketing Specialist,Bali,1,Sarjana,3700000
7580,Telemarketing Specialist,Bali,1,Sarjana,3700000
10553,Engineer On Site (Penempatan Bandung),Bandung,1,Sarjana,3700000
12386,Junior Technician,Tangerang,1,Sarjana,3700000
14815,Telemarketing Specialist,Bali,1,Sarjana,3700000
16649,Telemarketing Specialist,Bali,1,Sarjana,3700000
27315,Telemarketing Specialist,Bali,1,Sarjana,3700000
30479,Telemarketing Specialist,Bali,1,Sarjana,3700000
33012,Telemarketing Specialist,Bali,1,Sarjana,3700000
33622,Telemarketing Specialist,Bali,1,Sarjana,3700000
34204,Telemarketing Specialist,Bali,1,Sarjana,3700000
34680,Credit Marketing Officer (Cmo) - Cianjur,Cianjur,1,Sarjana,3700000
15330,Marketing In House,Surabaya,0,Sarjana,3700000
22571,Marketing In House,Surabaya,0,Sarjana,3700000
33209,Staff Penagihan,Medan,0,Sarjana,3700000
15488,Sales Promotion Officer (Spo),Samarinda,2,Sarjana,3681600
23504,Sales Promotion Officer (Spo),Samarinda,2,Sarjana,3681600
25468,Sales Promotion Officer (Spo),Samarinda,2,Sarjana,3681600
32201,Sales Promotion Officer (Spo),Samarinda,2,Sarjana,3681600
4520,Financial Advisor - Area Kediri,Kediri,2,Sarjana,3680000
1801,Junior High Teaching Coach (Teacher For Tuition Center),Jawa Timur,1,Sarjana,3650000
9078,Purchasing Staff,Jambi,1,Sarjana,3650000
10402,Purchasing Staff,Jambi,1,Sarjana,3650000
23069,Sales Marketing,Surabaya,1,Sarjana,3650000
34534,Supervisor Pekalongan,Pekalongan,1,Sarjana,3650000
34557,Hrd Officer Wilayah Palembang,Palembang,1,Sarjana,3650000
30816,Market Study Sampah Plastik,Jawa Timur,0,Sarjana,3650000
24494,Supervisor Lapangan,Semarang,3,Sarjana,3625000
31331,Nurse / Perawat,Bandung,1,Sarjana,3625000
34162,Creative Digital Marketing,Jawa Timur,1,Sarjana,3625000
25500,Lowongan Pengajar/Tutor/Guru Spesialis Utbk Sbmptn & Ujian Mandiri,Depok,12,Magister,3600000
29076,Lowongan Pengajar/Tutor/Guru Spesialis Utbk Sbmptn & Ujian Mandiri,Depok,12,Magister,3600000
8381,Senior Marketing Agen Sales Broker Makelar In House Developer Properti Perumahan Bandung,Bandung,5,Doktor,3600000
32821,Staff It Administrasi,Medan,5,Sarjana,3600000
19622,Sales Interior,Pekanbaru,4,Magister,3600000
32647,Personal Assistant,Kalimantan Barat,4,Sarjana,3600000
616,Supervisor Sales & Marketing,Kediri,3,Sarjana,3600000
13743,Sales Marketing Staff,Jakarta,3,Sarjana,3600000
21259,General Affair (Ga) Staff,Tangerang,3,Sarjana,3600000
32996,Sales Marketing (Bandung),Bandung,3,Sarjana,3600000
34539,Web Developer,Mojokerto,3,Sarjana,3600000
150,Drafter,Cilegon,2,Sarjana,3600000
1884,"Floor Manager Sumatera (Lampung, Palembang, Medan, Binjai, Pekanbaru, Dumai, Jambi)",Lampung,2,Sarjana,3600000
2803,"Floor Manager Sumatera (Lampung, Palembang, Medan, Binjai, Pekanbaru, Dumai, Jambi)",Lampung,2,Sarjana,3600000
4955,Admin Outlet Pekanbaru,Pekanbaru,2,Sarjana,3600000
13022,Accounting Staff (Placement: Balikpapan),Balikpapan,2,Sarjana,3600000
15436,Personal Branding Staff,Surabaya,2,Sarjana,3600000
15559,Cme Supervisor,Bandung,2,Magister,3600000
19020,Field Collector Area Balikpapan,Balikpapan,2,Sarjana,3600000
20668,Driver,Jakarta,2,Sarjana,3600000
21926,Admin Tender,Bandung,2,Sarjana,3600000
24797,Sales Smartphone & Computer Accessories (Lampung),Lampung,2,Sarjana,3600000
26422,Cme Supervisor,Bandung,2,Magister,3600000
27841,Manager,Medan,2,Sarjana,3600000
28259,Leader Outlet Ayam Blenger Psp,Jakarta,2,Sarjana,3600000
28314,"Floor Manager Sumatera (Lampung, Palembang, Medan, Binjai, Pekanbaru, Dumai, Jambi)",Lampung,2,Sarjana,3600000
30116,Maintenance Spv,Sleman,2,Sarjana,3600000
31980,Cme Supervisor,Bandung,2,Magister,3600000
32555,"Floor Manager Sumatera (Lampung, Palembang, Medan, Binjai, Pekanbaru, Dumai, Jambi)",Lampung,2,Sarjana,3600000
32600,Leader Outlet Ayam Blenger Psp,Jakarta,2,Sarjana,3600000
33422,"Floor Manager Sumatera (Lampung, Palembang, Medan, Binjai, Pekanbaru, Dumai, Jambi)",Lampung,2,Sarjana,3600000
33532,Hrga Staff,Jawa Timur,2,Sarjana,3600000
34216,Executive Marketing,Jawa Timur,2,Sarjana,3600000
34349,Buyer (Purchasing Staff),Bandung,2,Sarjana,3600000
1647,Staff Administrasi Purchasing,Tangerang,1,Sarjana,3600000
2987,Radiografer,Depok,1,Sarjana,3600000
3027,Staf Bahasa Asing (Inggris),Jakarta,1,Sarjana,3600000
3256,Tax Staff,Bandar Lampung,1,Sarjana,3600000
4745,Sales Engineer,Jakarta,1,Sarjana,3600000
6805,Admin Laboratorium,Jakarta,1,Sarjana,3600000
8245,"Akunting & Finance (Palu, Kendari, Padang)",Palu,1,Sarjana,3600000
9082,"Admin Marketplace Shopee, Lazada, Tokopedia, Dll",Banten,1,Sarjana,3600000
12695,Tenaga Ahli Perizinan Tambang,Jakarta,1,Sarjana,3600000
13281,Online Marketing,Jakarta,1,Sarjana,3600000
15130,Penanggung Jawab Rekam Medis,Depok,1,Sarjana,3600000
15906,Auditor,Jakarta,1,Sarjana,3600000
18663,Staf Ppi,Depok,1,Sarjana,3600000
19955,Safety Officer,Citeureup,1,Sarjana,3600000
22802,Creative Design,Bandung,1,Sarjana,3600000
28383,"Akunting & Finance (Palu, Kendari, Padang)",Palu,1,Sarjana,3600000
28896,It Programming,Tangerang,1,Sarjana,3600000
30236,Admin Property,Makassar,1,Sarjana,3600000
30794,Supervisor Bojonegoro,Jawa Timur,1,Sarjana,3600000
31104,Realtime Floor Monitoring (Rtfm),Semarang,1,Sarjana,3600000
32504,Sales Excutive Kabupaten Pelalawan,Riau,1,Sarjana,3600000
32549,Head Barista,Jakarta,1,Sarjana,3600000
32627,Admin Property,Makassar,1,Sarjana,3600000
32988,"Akunting & Finance (Palu, Kendari, Padang)",Palu,1,Sarjana,3600000
33355,Staff Administrasi Marketing,Jakarta,1,Sarjana,3600000
33564,Master Teacher Fisika - Brain Academy Pontianak,Pontianak,1,Sarjana,3600000
34200,Admin Property,Makassar,1,Sarjana,3600000
2250,Pengawas/ Pelaksana Lapangan,Depok,0,Sarjana,3600000
13060,Pengawas/ Pelaksana Lapangan,Depok,0,Sarjana,3600000
15347,Sales Marketing,Tangerang,0,Sarjana,3600000
16478,Sales Marketing,Tangerang,0,Sarjana,3600000
32591,Management Trainee (Intrapreneur),Tangerang,0,Sarjana,3600000
33460,Operation Frontliners Cabang Bandung 1,Bandung,0,Sarjana,3600000
34423,Management Trainee,Tangerang,0,Sarjana,3600000
34454,Web Designer,Medan,0,Sarjana,3600000
9058,Accounting & Finance,Cikupa,1,Sarjana,3550000
31148,Photo Editor,Jakarta,0,Sarjana,3528000
6522,Expert Teacher For English,Jakarta,5,Magister,3500000
31943,Expert Teacher For Mathematics,Jakarta,5,Magister,3500000
34588,Expert Teacher For History,Jakarta,5,Magister,3500000
26366,It Support/Technician,Jakarta,4,Sarjana,3500000
33689,It Support/Technician,Jakarta,4,Sarjana,3500000
33849,It Support/Technician,Jakarta,4,Sarjana,3500000
6781,Staf Pajak,Jawa Barat,3,Sarjana,3500000
31552,Staff Accounting,Medan,3,Sarjana,3500000
34301,Finance Ar,Jakarta,3,Sarjana,3500000
515,Personal Assistant Owner,Bandung,2,Sarjana,3500000
13366,Admin Gudang,Jakarta,2,Sarjana,3500000
17800,Hr & Ga Staff,Semarang,2,Sarjana,3500000
19665,Resepsionis,Jakarta,2,Sarjana,3500000
21147,Marketing Lapangan/ Kanvasser,Bandung,2,Sarjana,3500000
26523,Guru Matematika,Denpasar,2,Sarjana,3500000
26642,Staff Admin Account Receivable,Semarang,2,Sarjana,3500000
27299,Sales Executive,Denpasar,2,Sarjana,3500000
27829,Salesman,Jakarta,2,Sarjana,3500000
32635,Accounting,Kota Banda Aceh,2,Sarjana,3500000
4860,Personal Assistant,Jakarta,1,Sarjana,3500000
20821,Admin Sales Wholesale Fashion Industry,Jakarta,1,Sarjana,3500000
21313,Staff Marketing Maklon / Oem Kosmetik (Tiktok),Banten,1,Sarjana,3500000
21649,Staf Keuangan/ Accounting Staff,Bekasi,1,Sarjana,3500000
22289,It Field Staff (Manado),Manado,1,Sarjana,3500000
25193,Web Admin,Badung,1,Sarjana,3500000
25917,Sales Marketing Retail,Jakarta,1,Sarjana,3500000
27028,Staf Accounting Dan Administrasi (Bandung),Bandung,1,Sarjana,3500000
28771,Bancassurance Life Consultant - (Bengkalis),Pekanbaru,1,Sarjana,3500000
29430,Video Editor,Surabaya,1,Sarjana,3500000
30685,Staff Accounting,Jakarta,1,Sarjana,3500000
33232,Call Center & Collection,Surabaya,1,Sarjana,3500000
33421,Pelaksana Lapangan,Surabaya,1,Sarjana,3500000
33906,Sales Executive (Palembang),Palembang,1,Sarjana,3500000
34157,Admin Support,Jakarta,1,Sarjana,3500000
34250,Admin Marketing,Jakarta,1,Sarjana,3500000
2859,Sales Counter (Spg/Spb) Jakarta Utara,Jakarta,0,Sarjana,3500000
5739,Staff Fleet Makasar & Semarang,Semarang,0,Sarjana,3500000
5781,E-Commerce Operation Executive,Jakarta,0,Sarjana,3500000
8198,It Support & Database Administrator,Jakarta,0,Sarjana,3500000
9799,Staff Fleet Makasar & Semarang,Semarang,0,Sarjana,3500000
18629,Staff Accounting & Audit,Surabaya,0,Sarjana,3500000
21400,Sales Counter (Spg/Spb) Jakarta Utara,Jakarta,0,Sarjana,3500000
25725,Sales Online ( Jakarta ),Jakarta,0,Sarjana,3500000
31936,It Support & Database Administrator,Jakarta,0,Sarjana,3500000
31954,It Support & Database Administrator,Jakarta,0,Sarjana,3500000
32120,Spv Finace Accounting,Semarang,3,Magister,3480000
6763,Social Media Specialist,Badung,1,Sarjana,3480000
33781,Teknisi Jaringan (Penempatan Malang),Malang,1,Sarjana,3475190
988,Product Consultant (Maros),Maros,1,Sarjana,3453960
17998,Retail Sales Representative (Palopo),Palopo,1,Sarjana,3453960
34413,Arsitek,Denpasar,2,Sarjana,3450000
32625,Admin Support Rbfm - South Sumatra,Palembang,1,Sarjana,3450000
11453,Guru Matematika,Sukabumi,0,Magister,3450000
14702,Staff Admin Bandung,Bandung,0,Sarjana,3450000
24110,Medical Representative ( Mr ),Jakarta,3,Sarjana,3400000
33724,Medical Representative ( Mr ),Jakarta,3,Sarjana,3400000
33783,Medical Representative ( Mr ),Jakarta,3,Sarjana,3400000
33865,Medical Representative ( Mr ),Jakarta,3,Sarjana,3400000
34616,Staff Human Capital,Kediri,2,Sarjana,3400000
3845,Branch Auditor,Bogor,1,Sarjana,3400000
12845,Management Trainee Credit Analys (Cmtp) - Branch Palu,Sulawesi Tengah,0,Sarjana,3400000
17784,Management Trainee Credit Analys (Cmtp) - Branch Palu,Sulawesi Tengah,0,Sarjana,3400000
15157,General Affairs - Makassar,Makassar,1,Sarjana,3397240
11299,Bancassurance Specialist - Bsd,Tangerang,0,Sarjana,3375000
25740,Sales Executive Food Service Cabang Denpasar,Denpasar,2,Sarjana,3363520
10371,Sales Executive (Semarang),Pemalang,2,Sarjana,3360000
33584,Kasir Service,Bandung,2,Sarjana,3360000
5539,Nurse (Green Pramuka),Jakarta,1,Sarjana,3360000
3233,Product Specialist Foomee Jawa Tengah,Semarang,1,Sarjana,3350000
22443,Finance And Billing Staff,Surabaya,1,Sarjana,3350000
33590,Digital Marketing,Bali,1,Sarjana,3350000
1796,Staff Budidaya,Klungkung,0,Sarjana,3350000
1925,Account Officer,Jawa Timur,0,Sarjana,3350000
6956,Account Officer,Jawa Timur,0,Sarjana,3350000
25748,Account Officer,Jawa Timur,0,Sarjana,3350000
23744,Branch Cashier,Makassar,1,Sarjana,3340000
17984,Retail Sales Representative (Sulawesi Barat),Sulawesi Barat,1,Sarjana,3332940
45,Bancassurance Specialist - Surabaya,Sidoarjo,0,Sarjana,3330000
1914,Bancassurance Specialist - Padang,Riau,0,Sarjana,3325000
17391,Bancassurance Specialist - Padang,Riau,0,Sarjana,3325000
22290,Bancassurance Specialist - Padang,Riau,0,Sarjana,3325000
7596,Admin Sales Lampung,Bandar Lampung,2,Sarjana,3324960
4617,Sales Promotion Officer,Jawa Timur,1,Sarjana,3300000
16813,E-Commerce Merchandiser,Bogor,1,Sarjana,3300000
16891,Science Teacher For Preschool And Primary School Students,Denpasar,1,Sarjana,3300000
34390,Product Consultant (Bone),Sulawesi Selatan,1,Sarjana,3299060
12508,Marketing Agency,Makassar,1,Sarjana,3297500
22539,Credit Marketing Syariah - Branch Makassar Syariah,Sulawesi Selatan,1,Sarjana,3297500
8083,Digital Marketing,Semarang,3,Sarjana,3250000
9819,Alkes Sales Officer (Makasar),Makassar,3,Sarjana,3250000
29198,Sales Representative Cibitung,Bekasi,3,Sarjana,3250000
32407,Staff Purchasing,Jawa Barat,3,Sarjana,3250000
32889,Drafter,Semarang,3,Sarjana,3250000
34218,Alkes Sales Officer (Manado),Manado,3,Sarjana,3250000
3043,Supervisor Sales Force,Surakarta,2,Sarjana,3250000
3063,Admin Kpr,Bali,2,Sarjana,3250000
5320,Admin Operasional,Jakarta,2,Sarjana,3250000
6238,Wali Asrama Atau Pembina Asrama,Sukabumi,2,Sarjana,3250000
8135,Alkes Sales Officer Surabaya,Surabaya,2,Sarjana,3250000
12033,Alkes Sales Officer Malang,Malang,2,Sarjana,3250000
15761,Admin Proyek,Surabaya,2,Sarjana,3250000
16610,Staf Adminstrasi Sales & Marketing,Surabaya,2,Sarjana,3250000
25565,Data Scientist,Yogyakarta,2,Sarjana,3250000
